,id,title,area,interpretability,doi,source
1521,4463,Are Fairy Tales Fair? Analyzing Gender Bias in Temporal Narrative Event Chains of Children's Fairy Tales,Posters,,,ACL2023
1522,4466,I Spy a Metaphor: Large Language Models and Diffusion Models Co-Create Visual Metaphors,Virtual Poster,,10.18653/v1/2023.findings-acl.465,ACL2023
1523,4470,"Don't Retrain, Just Rewrite: Countering Adversarial Perturbations by Rewriting Text",Virtual Poster,,,ACL2023
1524,4471,Local Byte Fusion for Neural Machine Translation,Posters,,10.18653/v1/2023.acl-long.397,ACL2023
1525,4481,GENEVA: Benchmarking Generalizability for Event Argument Extraction with Hundreds of Event Types and Argument Roles,Posters,,10.18653/v1/2023.acl-long.203,ACL2023
1526,4482,ContraCLM: Contrastive Learning For Causal Language Model,Posters,,10.18653/v1/2023.acl-long.355,ACL2023
1527,4484,Don't Forget Your ABC's: Evaluating the State-of-the-Art in Chat-Oriented Dialogue Systems,Posters,,,ACL2023
1528,4485,Uni-Encoder: A Fast and Accurate Response Selection Paradigm for Generation-Based Dialogue Systems,,,10.18653/v1/2023.findings-acl.388,ACL2023
1529,4488,Stubborn Lexical Bias in Data and Models,,,10.18653/v1/2023.findings-acl.516,ACL2023
1530,4490,Understanding Demonstration-based Learning from a Causal Perspective,Virtual Poster,,10.18653/v1/2023.acl-short.125,ACL2023
1531,4494,Best-k Search Algorithm for Neural Text Generation,Virtual Poster,,10.18653/v1/2023.acl-long.692,ACL2023
1532,4495,DISCO: Distilling Counterfactuals with Large Language Models,Posters,,10.18653/v1/2023.acl-long.302,ACL2023
1533,4497,Beyond English-Centric Bitexts for Better Multilingual Language Representation Learning,Virtual Poster,,10.18653/v1/2023.acl-long.856,ACL2023
1534,4500,Dramatic Conversation Disentanglement,Virtual Poster,,10.18653/v1/2023.findings-acl.248,ACL2023
1535,4501,Single Sequence Prediction over Reasoning Graphs for Multi-hop QA,Posters,,10.18653/v1/2023.acl-long.642,ACL2023
1536,4503,When Not to Trust Language Models: Investigating Effectiveness of Parametric and Non-Parametric Memories,Large Language Models,False,10.18653/v1/2023.acl-long.546,ACL2023
1537,4505,A Facial Expression-Aware Multimodal Multi-task Learning Framework for Emotion Recognition in Multi-party Conversations,Posters,,10.18653/v1/2023.acl-long.861,ACL2023
1538,4509,SamToNe: Improving Contrastive Loss for Dual Encoder Retrieval Models with Same Tower Negatives,Virtual Poster,,10.18653/v1/2023.findings-acl.761,ACL2023
1539,4513,Data Curation Alone Can Stabilize In-context Learning,Posters,,10.18653/v1/2023.acl-long.452,ACL2023
1540,4517,WinoQueer: A Community-in-the-Loop Benchmark for Anti-LGBTQ+ Bias in Large Language Models,Ethics and NLP,False,10.18653/v1/2023.acl-long.507,ACL2023
1541,4519,Teamwork Is Not Always Good: An Empirical Study of Classifier Drift in Class-incremental Information Extraction,Virtual Poster,,10.18653/v1/2023.findings-acl.141,ACL2023
1542,4521,Automated Metrics for Medical Multi-Document Summarization Disagree with Human Evaluations,Posters,,10.18653/v1/2023.acl-long.549,ACL2023
1543,4522,Evaluating Paraphrastic Robustness in Textual Entailment Models,Posters,,10.18653/v1/2023.acl-short.76,ACL2023
1544,4524,Data-Efficient Finetuning Using Cross-Task Nearest Neighbors,Virtual Poster,,10.18653/v1/2023.findings-acl.576,ACL2023
1545,4525,Trigger-Argument based Explanation for Event Detection,,,10.18653/v1/2023.findings-acl.312,ACL2023
1546,4526,QUEST: A Retrieval Dataset of Entity-Seeking Queries with Implicit Set Operations,Resources and Evaluation,False,10.18653/v1/2023.acl-long.784,ACL2023
1547,4529,HINT: Hypernetwork Instruction Tuning for Efficient Zero- and Few-Shot Generalisation,Posters,,10.18653/v1/2023.acl-long.631,ACL2023
1548,4532,kNN-TL: k-Nearest-Neighbor Transfer Learning for Low-Resource Neural Machine Translation,Posters,,10.18653/v1/2023.acl-long.105,ACL2023
1549,4536,Semi-Supervised Domain Adaptation for Emotion-Related Tasks,Virtual Poster,,10.18653/v1/2023.findings-acl.333,ACL2023
1550,4541,Did You Read the Instructions? Rethinking the Effectiveness of Task Definitions in Instruction Learning,Posters,,10.18653/v1/2023.acl-long.172,ACL2023
1551,4543,"Honey, I Shrunk the Language: Language Model Behavior at Reduced Scale.",Virtual Poster,,10.18653/v1/2023.findings-acl.326,ACL2023
1552,4544,Few-shot Fine-tuning vs. In-context Learning: A Fair Comparison and Evaluation,Virtual Poster,,10.18653/v1/2023.findings-acl.779,ACL2023
1553,4549,Multilingual Conceptual Coverage in Text-to-Image Models,Posters,,10.18653/v1/2023.acl-long.266,ACL2023
1554,4552,Task-aware Retrieval with Instructions,Virtual Poster,,10.18653/v1/2023.findings-acl.225,ACL2023
1555,4553,When to Use What: An In-Depth Comparative Empirical Analysis of OpenIE Systems for Downstream Applications,Posters,,10.18653/v1/2023.acl-long.53,ACL2023
1556,4557,Contrastive Learning with Generated Representations for Inductive Knowledge Graph Embedding,Virtual Poster,,10.18653/v1/2023.findings-acl.900,ACL2023
1557,4558,AMPERE: AMR-Aware Prefix for Generation-Based Event Argument Extraction Model,Posters,,10.18653/v1/2023.acl-long.615,ACL2023
1558,4559,Explanation-based Finetuning Makes Models More Robust to Spurious Cues,Posters,,10.18653/v1/2023.acl-long.242,ACL2023
1559,4565,ELQA: A Corpus of Metalinguistic Questions and Answers about English,Posters,,10.18653/v1/2023.acl-long.113,ACL2023
1560,4570,Multitask Pretraining with Structured Knowledge for Text-to-SQL Generation,Posters,,10.18653/v1/2023.acl-long.620,ACL2023
1561,4577,Do language models have coherent mental models of everyday things?,Posters,,10.18653/v1/2023.acl-long.106,ACL2023
1562,4581,Evaluating Zero-Shot Event Structures: Recommendations for Automatic Content Extraction (ACE) Annotations,Posters,,10.18653/v1/2023.acl-short.142,ACL2023
1563,4582,MISGENDERED: Limits of Large Language Models in Understanding Pronouns,Posters,,10.18653/v1/2023.acl-long.293,ACL2023
1564,4584,Do GPTs Produce Less Literal Translations?,Virtual Poster,,10.18653/v1/2023.acl-short.90,ACL2023
1565,4585,CORE: Cooperative Training of Retriever-Reranker for Effective Dialogue Response Selection,Virtual Poster,,10.18653/v1/2023.acl-long.174,ACL2023
1566,4590,Explainable Recommendation with Personalized Review Retrieval and Aspect Learning,Virtual Poster,,10.18653/v1/2023.acl-long.4,ACL2023
1567,4593,A Better Way to Do Masked Language Model Scoring,Posters,,10.18653/v1/2023.acl-short.80,ACL2023
1568,4598,ReactIE: Enhancing Chemical Reaction Extraction with Weak Supervision,,,10.18653/v1/2023.findings-acl.767,ACL2023
1569,4613,Improving Grammar-based Sequence-to-Sequence Modeling with Decomposition and Constraints,Virtual Poster,,10.18653/v1/2023.acl-short.163,ACL2023
1570,4614,BOLT: Fast Energy-based Controlled Text Generation with Tunable Biases,Posters,,10.18653/v1/2023.acl-short.18,ACL2023
1571,4619,Reproducibility in NLP: What Have We Learned from the Checklist?,Virtual Poster,,10.18653/v1/2023.findings-acl.809,ACL2023
1572,4623,Self-Evolution Learning for Discriminative Language Model Pretraining,,,10.18653/v1/2023.findings-acl.254,ACL2023
1573,4627,Aspect-aware Unsupervised Extractive Opinion Summarization,Virtual Poster,,10.18653/v1/2023.findings-acl.802,ACL2023
1574,4634,An Investigation of Evaluation Methods in Automatic Medical Note Generation,Virtual Poster,,10.18653/v1/2023.findings-acl.161,ACL2023
1575,4635,Joint Generator-Ranker Learning for Natural Language Generation,,,10.18653/v1/2023.findings-acl.486,ACL2023
1576,4641,Revisiting Token Dropping Strategy in Efficient BERT Pretraining,Virtual Poster,,10.18653/v1/2023.acl-long.579,ACL2023
1577,4660,Reasoning over Hierarchical Question Decomposition Tree for Explainable Question Answering,Virtual Poster,,10.18653/v1/2023.acl-long.814,ACL2023
1578,4662,Text-to-SQL Error Correction with Language Models of Code,Posters,,10.18653/v1/2023.acl-short.117,ACL2023
1579,4667,Parallel Data Helps Neural Entity Coreference Resolution,,,10.18653/v1/2023.findings-acl.197,ACL2023
1580,4669,Exploring the Impact of Vision Features in News Image Captioning,,,10.18653/v1/2023.findings-acl.818,ACL2023
1581,4674,GVdoc - Graph-based Visual DOcument Classification,Virtual Poster,,10.18653/v1/2023.findings-acl.329,ACL2023
1582,4675,GUMSum: Multi-Genre Data and Evaluation for English Abstractive Summarization,Virtual Poster,,10.18653/v1/2023.findings-acl.593,ACL2023
1583,4679,Masked Audio Text Encoders are Effective Multi-Modal Rescorers,Virtual Poster,,10.18653/v1/2023.findings-acl.682,ACL2023
1584,4680,Marked Personas: Using Natural Language Prompts to Measure Stereotypes in Language Models,Posters,,10.18653/v1/2023.acl-long.84,ACL2023
1585,4681,Hybrid Hierarchical Retrieval for Open-Domain Question Answering,Findings Spotlights I,,10.18653/v1/2023.findings-acl.679,ACL2023
1586,4682,InfoSync: Information Synchronization across Multilingual Semi-structured Tables,Findings Spotlights I,,10.18653/v1/2023.findings-acl.159,ACL2023
1587,4683,DiffuDetox: A Mixed Diffusion Model for Text Detoxification,,,10.18653/v1/2023.findings-acl.478,ACL2023
1588,4687,Towards Open-World Product Attribute Mining: A Lightly-Supervised Approach,Posters,,10.18653/v1/2023.acl-long.683,ACL2023
1589,4689,Gradient-Boosted Decision Tree for Listwise Context Model in Multimodal Review Helpfulness Prediction,Virtual Poster,,10.18653/v1/2023.findings-acl.106,ACL2023
1590,4690,MGR: Multi-generator Based Rationalization,Interpretability and Analysis of Models for NLP,True,10.18653/v1/2023.acl-long.715,ACL2023
1591,4691,Early Discovery of Disappearing Entities in Microblogs,Virtual Poster,,10.18653/v1/2023.acl-long.247,ACL2023
1592,4694,"KALM: Knowledge-Aware Integration of Local, Document, and Global Contexts for Long Document Understanding",Posters,,10.18653/v1/2023.acl-long.118,ACL2023
1593,4704,SConE: Simplified Cone Embeddings with Symbolic Operators for Complex Logical Queries,Virtual Poster,,10.18653/v1/2023.findings-acl.755,ACL2023
1594,4706,Diverse Retrieval-Augmented In-Context Learning for Dialogue State Tracking,Findings Spotlights I,,10.18653/v1/2023.findings-acl.344,ACL2023
1595,4709,Knowledge Transfer in Incremental Learning for Multilingual Neural Machine Translation,Machine Translation,False,10.18653/v1/2023.acl-long.852,ACL2023
1596,4711,MISMATCH: Fine-grained Evaluation of Machine-generated Text with Mismatch Error Types,,,10.18653/v1/2023.findings-acl.274,ACL2023
1597,4715,Better Zero-Shot Reasoning with Self-Adaptive Prompting,Virtual Poster,,10.18653/v1/2023.findings-acl.216,ACL2023
1598,4717,FAA: Fine-grained Attention Alignment for Cascade Document Ranking,Information Retrieval and Text Mining,False,10.18653/v1/2023.acl-long.94,ACL2023
1599,4718,Counterfactual Debiasing for Fact Verification,Virtual Poster,,10.18653/v1/2023.acl-long.374,ACL2023
1600,4721,Sampling Better Negatives for Distantly Supervised Named Entity Recognition,,,10.18653/v1/2023.findings-acl.300,ACL2023
1601,4722,RobustQA: Benchmarking the Robustness of Domain Adaptation for Open-Domain Question Answering,Virtual Poster,,10.18653/v1/2023.findings-acl.263,ACL2023
1602,4724,An Investigation of Noise in Morphological Inflection,Virtual Poster,,10.18653/v1/2023.findings-acl.207,ACL2023
1603,4725,Robustness-Aware Word Embedding Improves Certified Robustness to Adversarial Word Substitutions,,,10.18653/v1/2023.findings-acl.42,ACL2023
1604,4728,Categorial grammar induction from raw data,Findings Spotlights III,,10.18653/v1/2023.findings-acl.149,ACL2023
1605,4729,From Pretraining Data to Language Models to Downstream Tasks: Tracking the Trails of Political Biases Leading to Unfair NLP Models,Posters,,10.18653/v1/2023.acl-long.656,ACL2023
1606,4730,One Cannot Stand for Everyone! Leveraging Multiple User Simulators\\  to train Task-oriented Dialogue Systems,Virtual Poster,,,ACL2023
1607,4733,AQE: Argument Quadruplet Extraction via a Quad-Tagging Augmented Generative Approach,,,10.18653/v1/2023.findings-acl.59,ACL2023
1608,4740,Sentiment Analysis using the Relationship between Users and Products,,,10.18653/v1/2023.findings-acl.547,ACL2023
1609,4744,Towards Generative Event Factuality Prediction,Virtual Poster,,10.18653/v1/2023.findings-acl.44,ACL2023
1610,4745,Concise Answers to Complex Questions: Summarization of Long-form Answers,Posters,,10.18653/v1/2023.acl-long.541,ACL2023
1611,4746,Cross Encoding as Augmentation: Towards Effective Educational Text Classification,Virtual Poster,,10.18653/v1/2023.findings-acl.137,ACL2023
1612,4752,DuNST: Dual Noisy Self Training for Semi-Supervised Controllable Text Generation,Posters,,10.18653/v1/2023.acl-long.488,ACL2023
1613,4763,Token-wise Decomposition of Autoregressive Language Model Hidden States for Analyzing Model Predictions,Posters,,10.18653/v1/2023.acl-long.562,ACL2023
1614,4766,Two Examples are Better than One: Context Regularization for Gradient-based Prompt Tuning,,,10.18653/v1/2023.findings-acl.206,ACL2023
1615,4769,WhitenedCSE: Whitening-based Contrastive Learning of Sentence Embeddings,Machine Learning for NLP,False,10.18653/v1/2023.acl-long.677,ACL2023
1616,4772,Learning Event-aware Measures for Event Coreference Resolution,Virtual Poster,,10.18653/v1/2023.findings-acl.855,ACL2023
1617,4776,A Critical Evaluation of Evaluations for Long-form Question Answering,Resources and Evaluation,False,10.18653/v1/2023.acl-long.181,ACL2023
1618,4780,Tokenization with Factorized Subword Encoding,,,10.18653/v1/2023.findings-acl.890,ACL2023
1619,4782,CMOT: Cross-modal Mixup via Optimal Transport for Speech Translation,Virtual Poster,,10.18653/v1/2023.acl-long.436,ACL2023
1620,4792,Can LMs Learn New Entities from Descriptions? Challenges in Propagating Injected Knowledge,Posters,,10.18653/v1/2023.acl-long.300,ACL2023
1621,4803,RADE: Reference-Assisted Dialogue Evaluation for Open-Domain Dialogue,Posters,,10.18653/v1/2023.acl-long.719,ACL2023
1622,4810,Take a Break in the Middle: Investigating Subgoals towards Hierarchical Script Generation,Virtual Poster,,10.18653/v1/2023.findings-acl.644,ACL2023
1623,4811,Robust Natural Language Understanding with Residual Attention Debiasing,Findings Spotlights III,,10.18653/v1/2023.findings-acl.32,ACL2023
1624,4813,Discourse Analysis via Questions and Answers: Parsing Dependency Structures of Questions Under Discussion,Virtual Poster,,10.18653/v1/2023.findings-acl.710,ACL2023
1625,4814,Modular Visual Question Answering via Code Generation,Posters,,10.18653/v1/2023.acl-short.65,ACL2023
1626,4820,UniFine: A Unified and Fine-grained Approach for Zero-shot Vision-Language Understanding,Virtual Poster,,10.18653/v1/2023.findings-acl.49,ACL2023
1627,4821,Ethical Considerations for Machine Translation of Indigenous Languages: Giving a Voice to the Speakers,Posters,,10.18653/v1/2023.acl-long.268,ACL2023
1628,4823,Follow the Wisdom of the Crowd: Effective Text Generation via Minimum Bayes Risk Decoding,,,10.18653/v1/2023.findings-acl.262,ACL2023
1629,4824,An AMR-based Link Prediction Approach for Document-level Event Argument Extraction,Virtual Poster,,10.18653/v1/2023.acl-long.720,ACL2023
1630,4825,EventOA: An Event Ontology Alignment Benchmark Based on FrameNet and Wikidata,,,10.18653/v1/2023.findings-acl.637,ACL2023
1631,4826,Naamapadam: A Large-Scale Named Entity Annotated Data for Indic Languages,Posters,,10.18653/v1/2023.acl-long.582,ACL2023
1632,4827,Exploiting Abstract Meaning Representation for Open-Domain Question Answering,Virtual Poster,,10.18653/v1/2023.findings-acl.131,ACL2023
1633,4835,SLABERT Talk Pretty One Day: Modeling Second Language Acquisition with BERT,Posters,,10.18653/v1/2023.acl-long.657,ACL2023
1634,4838,WeCheck: Strong Factual Consistency Checker via Weakly Supervised Learning,Posters,,10.18653/v1/2023.acl-long.18,ACL2023
1635,4839,SANTA: Separate Strategies for Inaccurate and Incomplete Annotation Noise in Distantly-Supervised Named Entity Recognition,,,10.18653/v1/2023.findings-acl.239,ACL2023
1636,4841,Challenging BIG-Bench Tasks and Whether Chain-of-Thought Can Solve Them,,,10.18653/v1/2023.findings-acl.824,ACL2023
1637,4844,Causal Intervention for Mitigating Name Bias in Machine Reading Comprehension,Virtual Poster,,10.18653/v1/2023.findings-acl.812,ACL2023
1638,4850,Less Likely Brainstorming: Using Language Models to Generate Alternative Hypotheses,,,10.18653/v1/2023.findings-acl.794,ACL2023
1639,4858,Label-Aware Hyperbolic Embeddings for Fine-grained Emotion Classification,Posters,,10.18653/v1/2023.acl-long.613,ACL2023
1640,4865,Faithful Low-Resource Data-to-Text Generation through Cycle Training,Posters,,10.18653/v1/2023.acl-long.160,ACL2023
